"iso3c","year","genus_cat","common_name","scientific_name","production_sector","pred_consumption"
"ESP",2019,"Pelagic Fish","Atlantic bluefin tuna","Thunnus thynnus","Subsistence",0.027442194
"ESP",2019,"Cephalopods","European flying squid","Todarodes sagittatus","Subsistence",0.231752225
"ESP",2019,"Demersal Fish","Weevers","Trachinus","Subsistence",0.042643923
"ESP",2019,"Demersal Fish","Greater weever","Trachinus draco","Subsistence",0.001204493
"ESP",2019,"Pelagic Fish","Jacks, horse mackerels","Trachurus","Subsistence",0.451888656
"ESP",2019,"Pelagic Fish","Mediterranean horse mackerel","Trachurus mediterraneus","Subsistence",0.023131164
"ESP",2019,"Demersal Fish","Piper gurnard","Trigla lyra","Subsistence",0.023758402
"ESP",2019,"Pelagic Fish","Pouting","Trisopterus luscus","Subsistence",0.001637869
"ESP",2019,"Pelagic Fish","Poor cod","Trisopterus minutus","Subsistence",0.004349758
"ESP",2019,"Demersal Fish","Shi drum","Umbrina cirrosa","Recreational",22.09915296
"ESP",2019,"Demersal Fish","Shi drum","Umbrina cirrosa","Subsistence",0.007057787
"ESP",2019,"Demersal Fish","Stargazers","Uranoscopus","Subsistence",0.000156185
"ESP",2019,"Demersal Fish","Stargazer","Uranoscopus scaber","Subsistence",0.371936996
"ESP",2019,"Pelagic Fish","Swordfish","Xiphias gladius","Subsistence",1.353087801
"ESP",2019,"Pelagic Fish","John dory","Zeus faber","Subsistence",0.437203041
"ESP",2019,"Demersal Fish","Canary damsel","Abudefduf luridus","Recreational",229.1260272
"ESP",2019,"Pelagic Fish","Sand smelt","Atherina presbyter","Recreational",572.8150681
"ESP",2019,"Pelagic Fish","Sand smelt","Atherina presbyter","Subsistence",0.948396321
"ESP",2019,"Pelagic Fish","Grey triggerfish","Balistes capriscus","Recreational",658.7373283
"ESP",2019,"Pelagic Fish","Garfish","Belone belone","Recreational",229.1260272
"ESP",2019,"Demersal Fish","Alfonsino","Beryx decadactylus","Recreational",57.28150681
"ESP",2019,"Pelagic Fish","Splendid alfonsino","Beryx splendens","Recreational",343.6890409
"ESP",2019,"Pelagic Fish","Splendid alfonsino","Beryx splendens","Subsistence",0.833542855
"ESP",2019,"Demersal Fish","Barred hogfish","Bodianus scrofa","Recreational",744.6595886
"ESP",2019,"Demersal Fish","Bogue","Boops boops","Recreational",4582.520545
"ESP",2019,"Demersal Fish","Bogue","Boops boops","Subsistence",0.948396321
"ESP",2019,"Pelagic Fish","Atlantic pomfret","Brama brama","Recreational",57.28150681
"ESP",2019,"Pelagic Fish","Golden grey mullet","Chelon auratus","Recreational",572.8150681
"ESP",2019,"Demersal Fish","European conger","Conger conger","Recreational",57.28150681
"ESP",2019,"Pelagic Fish","Common dolphinfish","Coryphaena hippurus","Recreational",916.504109
"ESP",2019,"Demersal Fish","Common stingray","Dasyatis pastinaca","Recreational",57.28150681
"ESP",2019,"Pelagic Fish","Toothed seabreams","Dentex","Subsistence",0.378248779
"ESP",2019,"Pelagic Fish","Common dentex","Dentex dentex","Recreational",57.28150681
"ESP",2019,"Pelagic Fish","Pink dentex","Dentex gibbosus","Recreational",343.6890409
"ESP",2019,"Pelagic Fish","Pink dentex","Dentex gibbosus","Subsistence",1.337489483
"ESP",2019,"Pelagic Fish","Large-eye dentex","Dentex macrophthalmus","Recreational",57.28150681
"ESP",2019,"Demersal Fish","European seabass","Dicentrarchus labrax","Recreational",458.2520545
"ESP",2019,"Pelagic Fish","Spotted seabass","Dicentrarchus punctatus","Recreational",57.28150681
"ESP",2019,"Pelagic Fish","Two-toothed seabreams","Diplodus","Recreational",5842.713695
"ESP",2019,"Pelagic Fish","Two-toothed seabreams","Diplodus","Subsistence",0.36950024
"ESP",2019,"Pelagic Fish","Annular seabream","Diplodus annularis","Recreational",57.28150681
"ESP",2019,"Pelagic Fish","Common two-banded seabream","Diplodus vulgaris","Recreational",859.2226022
"ESP",2019,"Pelagic Fish","Anchovies, round herrings","Engraulidae","Subsistence",0.948396321
"ESP",2019,"Pelagic Fish","European anchovy","Engraulis encrasicolus","Subsistence",0.758709091
"ESP",2019,"Demersal Fish","Dusky grouper","Epinephelus marginatus","Recreational",57.28150681
"ESP",2019,"Demersal Fish","Blackbelly rosefish","Helicolenus dactylopterus","Recreational",630.0965749
"ESP",2019,"Demersal Fish","Glasseye","Heteropriacanthus cruentatus","Recreational",57.28150681
"ESP",2019,"Pelagic Fish","Atlantic white marlin","Kajikia albida","Recreational",286.4075341
"ESP",2019,"Pelagic Fish","Skipjack tuna","Katsuwonus pelamis","Recreational",687.3780817
"ESP",2019,"Pelagic Fish","Skipjack tuna","Katsuwonus pelamis","Subsistence",12.74797855
"ESP",2019,"Demersal Fish","Wrasses, gropers, tuskfishes","Labridae","Recreational",57.28150681
"ESP",2019,"Pelagic Fish","Sand steenbras","Lithognathus mormyrus","Recreational",458.2520545
"ESP",2019,"Demersal Fish","Longspine snipefish","Macroramphosus scolopax","Subsistence",0.948396321
"ESP",2019,"Pelagic Fish","Blue marlin","Makaira nigricans","Recreational",1374.756163
"ESP",2019,"Crustaceans","Lobsters, crabs, shrimps, krill","Malacostraca","Subsistence",0.866518103
"ESP",2019,"Marine fish; Other","Marine fishes nei","Marine fishes not identified","Recreational",2577.667806
"ESP",2019,"Demersal Fish","European hake","Merluccius merluccius","Recreational",286.4075341
"ESP",2019,"Demersal Fish","European hake","Merluccius merluccius","Subsistence",0.264858791
"ESP",2019,"Moluscs; Other","Clams, seasnails, squids, octopuses","Mollusca","Subsistence",0.109092579
"ESP",2019,"Pelagic Fish","Common mora","Mora moro","Recreational",114.5630136
"ESP",2019,"Pelagic Fish","Flathead grey mullet","Mugil cephalus","Recreational",400.9705477
"ESP",2019,"Demersal Fish","Surmullet","Mullus surmuletus","Recreational",114.5630136
"ESP",2019,"Demersal Fish","Surmullet","Mullus surmuletus","Subsistence",0.172730959
"ESP",2019,"Demersal Fish","Black moray","Muraena augusti","Recreational",1317.474657
"ESP",2019,"Pelagic Fish","Smooth-hound","Mustelus mustelus","Recreational",57.28150681
"ESP",2019,"Demersal Fish","Island grouper","Mycteroperca fusca","Recreational",2405.823286
"ESP",2019,"Pelagic Fish","Saddled seabream","Oblada melanura","Recreational",859.2226022
"ESP",2019,"Cephalopods","Common octopus","Octopus vulgaris","Recreational",57.28150681
"ESP",2019,"Cephalopods","Common octopus","Octopus vulgaris","Subsistence",0.123210861
"ESP",2019,"Cephalopods","Neon flying squid","Ommastrephes bartramii","Recreational",57.28150681
"ESP",2019,"Pelagic Fish","Axillary seabream","Pagellus acarne","Recreational",859.2226022
"ESP",2019,"Pelagic Fish","Common pandora","Pagellus erythrinus","Recreational",1890.289725
"ESP",2019,"Pelagic Fish","Common pandora","Pagellus erythrinus","Subsistence",0.44930333
"ESP",2019,"Pelagic Fish","Redbanded seabream","Pagrus auriga","Recreational",57.28150681
"ESP",2019,"Pelagic Fish","Red porgy","Pagrus pagrus","Recreational",1374.756163
"ESP",2019,"Pelagic Fish","Red porgy","Pagrus pagrus","Subsistence",1.688692707
"ESP",2019,"Demersal Fish","Rubberlip grunt","Plectorhinchus mediterraneus","Recreational",229.1260272
"ESP",2019,"Demersal Fish","Rubberlip grunt","Plectorhinchus mediterraneus","Subsistence",1.205170579
"ESP",2019,"Demersal Fish","Wreckfish","Polyprion americanus","Recreational",343.6890409
"ESP",2019,"Demersal Fish","Bastard grunt","Pomadasys incisus","Recreational",400.9705477
"ESP",2019,"Demersal Fish","Offshore rockfish","Pontinus kuhlii","Recreational",57.28150681
"ESP",2019,"Pelagic Fish","Roudi escolar","Promethichthys prometheus","Recreational",57.28150681
"ESP",2019,"Demersal Fish","White trevally","Pseudocaranx dentex","Subsistence",0.26080625
"ESP",2019,"Pelagic Fish","Atlantic bonito","Sarda sarda","Recreational",343.6890409
"ESP",2019,"Pelagic Fish","European pilchard","Sardina pilchardus","Subsistence",4.896075718
"ESP",2019,"Pelagic Fish","Sardinellas","Sardinella","Subsistence",0.948396321
"ESP",2019,"Pelagic Fish","Round sardinella","Sardinella aurita","Subsistence",2.536933522
"ESP",2019,"Pelagic Fish","Madeiran sardinella","Sardinella maderensis","Subsistence",2.015321023
"ESP",2019,"Pelagic Fish","Salema","Sarpa salpa","Recreational",3322.327395
"ESP",2019,"Pelagic Fish","Salema","Sarpa salpa","Subsistence",1.242204693
"ESP",2019,"Demersal Fish","Imperial blackfish","Schedophilus ovalis","Recreational",57.28150681
"ESP",2019,"Pelagic Fish","Atlantic chub mackerel","Scomber colias","Recreational",229.1260272
"ESP",2019,"Pelagic Fish","Atlantic chub mackerel","Scomber colias","Subsistence",22.47688128
"ESP",2019,"Cephalopods","Common cuttlefish","Sepia officinalis","Recreational",57.28150681
"ESP",2019,"Demersal Fish","Greater amberjack","Seriola dumerili","Recreational",973.7856158
"ESP",2019,"Demersal Fish","Greater amberjack","Seriola dumerili","Subsistence",0.308225568
"ESP",2019,"Demersal Fish","Groupers","Serranus","Recreational",4811.646572
"ESP",2019,"Demersal Fish","Old parrotfish","Sparisoma cretense","Recreational",5785.432188
"ESP",2019,"Demersal Fish","Old parrotfish","Sparisoma cretense","Subsistence",2.657625094
"ESP",2019,"Demersal Fish","Gilthead seabream","Sparus aurata","Recreational",859.2226022
"ESP",2019,"Demersal Fish","Guinean puffer","Sphoeroides marmoratus","Recreational",229.1260272
"ESP",2019,"Pelagic Fish","Yellowmouth barracuda","Sphyraena viridensis","Recreational",687.3780817
"ESP",2019,"Pelagic Fish","Yellowmouth barracuda","Sphyraena viridensis","Subsistence",0.616451136
"ESP",2019,"Pelagic Fish","Black seabream","Spondyliosoma cantharus","Recreational",859.2226022
"ESP",2019,"Pelagic Fish","Black seabream","Spondyliosoma cantharus","Subsistence",1.713553086
"ESP",2019,"Demersal Fish","Planehead filefish","Stephanolepis hispida","Recreational",658.7373283
"ESP",2019,"Cephalopods","Squids","Teuthida","Subsistence",0.23709908
"ESP",2019,"Demersal Fish","Ornate wrasse","Thalassoma pavo","Recreational",343.6890409
"ESP",2019,"Pelagic Fish","Albacore","Thunnus alalunga","Recreational",687.3780817
"ESP",2019,"Pelagic Fish","Albacore","Thunnus alalunga","Subsistence",21.04194226
"ESP",2019,"Pelagic Fish","Yellowfin tuna","Thunnus albacares","Recreational",229.1260272
"ESP",2019,"Pelagic Fish","Yellowfin tuna","Thunnus albacares","Subsistence",0.500322029
"ESP",2019,"Pelagic Fish","Bigeye tuna","Thunnus obesus","Recreational",859.2226022
"ESP",2019,"Pelagic Fish","Bigeye tuna","Thunnus obesus","Subsistence",23.2838748
"ESP",2019,"Pelagic Fish","Atlantic bluefin tuna","Thunnus thynnus","Recreational",57.28150681
"ESP",2019,"Pelagic Fish","Atlantic bluefin tuna","Thunnus thynnus","Subsistence",0.652740149
"ESP",2019,"Pelagic Fish","Pompano","Trachinotus ovatus","Recreational",1489.319177
"ESP",2019,"Pelagic Fish","Jacks, horse mackerels","Trachurus","Subsistence",0.948396321
"ESP",2019,"Pelagic Fish","Blue jack mackerel","Trachurus picturatus","Recreational",801.9410954
"ESP",2019,"Pelagic Fish","Blue jack mackerel","Trachurus picturatus","Subsistence",2.513223863
"ESP",2019,"Pelagic Fish","Atlantic horse mackerel","Trachurus trachurus","Subsistence",0.165967614
"ESP",2019,"Pelagic Fish","Thresher","Alopias vulpinus","Recreational",370.1857381
"ESP",2019,"Pelagic Fish","Meagre","Argyrosomus regius","Recreational",1054.345176
"ESP",2019,"Pelagic Fish","Meagre","Argyrosomus regius","Subsistence",14.71231336
"ESP",2019,"Pelagic Fish","Bullet tuna","Auxis rochei","Recreational",65.28160188
"ESP",2019,"Demersal Fish","Triggerfish","Balistes","Recreational",151.1171744
"ESP",2019,"Pelagic Fish","Grey triggerfish","Balistes capriscus","Subsistence",3.145165166
"ESP",2019,"Demersal Fish","Triggerfishes","Balistidae","Recreational",225.4346741
"ESP",2019,"Pelagic Fish","Garfish","Belone belone","Recreational",61.69762301
"ESP",2019,"Demersal Fish","Bogue","Boops boops","Recreational",174.1453321
"ESP",2019,"Demersal Fish","Bogue","Boops boops","Subsistence",1.746390719
"ESP",2019,"Pelagic Fish","Atlantic pomfret","Brama brama","Subsistence",10.42502248
"ESP",2019,"Pelagic Fish","Jacks, pompanos","Carangidae","Subsistence",8.179463165
"ESP",2019,"Moluscs; Other","Striped venus","Chamelea gallina","Subsistence",148.5627222
"ESP",2019,"Demersal Fish","European conger","Conger conger","Recreational",200.5347797
"ESP",2019,"Demersal Fish","European conger","Conger conger","Subsistence",45.5829381
"ESP",2019,"Demersal Fish","Rainbow wrasse","Coris julis","Recreational",61.69762301
"ESP",2019,"Pelagic Fish","Common dolphinfish","Coryphaena hippurus","Recreational",884.896844
"ESP",2019,"Pelagic Fish","Toothed seabreams","Dentex","Subsistence",1.856508062
"ESP",2019,"Pelagic Fish","Common dentex","Dentex dentex","Recreational",1599.073832
"ESP",2019,"Pelagic Fish","Common dentex","Dentex dentex","Subsistence",54.38324174
"ESP",2019,"Pelagic Fish","Pink dentex","Dentex gibbosus","Subsistence",13.54282004
"ESP",2019,"Demersal Fish","European seabass","Dicentrarchus labrax","Recreational",3255.292376
"ESP",2019,"Demersal Fish","European seabass","Dicentrarchus labrax","Subsistence",13.15682998
"ESP",2019,"Demersal Fish","Wedge sole","Dicologlossa cuneata","Subsistence",45.13673177
"ESP",2019,"Pelagic Fish","Two-toothed seabreams","Diplodus","Recreational",2928.893799
"ESP",2019,"Pelagic Fish","Two-toothed seabreams","Diplodus","Subsistence",16.74917058
"ESP",2019,"Demersal Fish","White seabream","Diplodus sargus sargus","Subsistence",27.62521293
"ESP",2019,"Pelagic Fish","Common two-banded seabream","Diplodus vulgaris","Subsistence",5.6396538
"ESP",2019,"Demersal Fish","Seabasses, hinds","Epinephelus","Recreational",337.0989937
"ESP",2019,"Demersal Fish","Dusky grouper","Epinephelus marginatus","Subsistence",2.471900079
"ESP",2019,"Pelagic Fish","Tope shark","Galeorhinus galeus","Subsistence",12.64027176
"ESP",2019,"Demersal Fish","Blackbelly rosefish","Helicolenus dactylopterus","Recreational",185.092869
"ESP",2019,"Crustaceans","European lobster","Homarus gammarus","Subsistence",0.584788123
"ESP",2019,"Demersal Fish","Wrasses, gropers, tuskfishes","Labridae","Recreational",185.092869
"ESP",2019,"Demersal Fish","Wrasse","Labrus","Recreational",15.51874666
"ESP",2019,"Demersal Fish","Megrims","Lepidorhombus","Subsistence",0.077834526
"ESP",2019,"Pelagic Fish","Leerfish","Lichia amia","Recreational",127.7065769
"ESP",2019,"Pelagic Fish","Sand steenbras","Lithognathus mormyrus","Recreational",1149.359192
"ESP",2019,"Pelagic Fish","Sand steenbras","Lithognathus mormyrus","Subsistence",24.83961515
"ESP",2019,"Demersal Fish","Blackbellied angler","Lophius budegassa","Subsistence",7.259789134
"ESP",2019,"Crustaceans","Spinous spider crab","Maja squinado","Subsistence",8.828808316
"ESP",2019,"Marine fish; Other","Marine fishes nei","Marine fishes not identified","Recreational",2615.90942
"ESP",2019,"Marine fish; Other","Marine fishes nei","Marine fishes not identified","Subsistence",316.9945742
"ESP",2019,"Demersal Fish","European hake","Merluccius merluccius","Recreational",123.395246
"ESP",2019,"Demersal Fish","European hake","Merluccius merluccius","Subsistence",213.7810033
"ESP",2019,"Moluscs; Other","Aquatic invertebrates","Miscellaneous aquatic invertebrates","Subsistence",126.3597359
"ESP",2019,"Demersal Fish","Mullets, grey mullets","Mugilidae","Recreational",538.0722278
"ESP",2019,"Demersal Fish","Red mullet","Mullus barbatus barbatus","Subsistence",18.79475403
"ESP",2019,"Demersal Fish","Surmullet","Mullus surmuletus","Subsistence",167.0029654
"ESP",2019,"Demersal Fish","Mediterranean moray","Muraena helena","Subsistence",3.279186466
"ESP",2019,"Pelagic Fish","Saddled seabream","Oblada melanura","Recreational",197.3647098
"ESP",2019,"Cephalopods","Common octopus","Octopus vulgaris","Recreational",111.3361945
"ESP",2019,"Cephalopods","Common octopus","Octopus vulgaris","Subsistence",898.8076905
"ESP",2019,"Pelagic Fish","Axillary seabream","Pagellus acarne","Recreational",44.74170767
"ESP",2019,"Pelagic Fish","Axillary seabream","Pagellus acarne","Subsistence",26.65593089
"ESP",2019,"Pelagic Fish","Blackspot seabream","Pagellus bogaraveo","Recreational",1297.509522
"ESP",2019,"Pelagic Fish","Blackspot seabream","Pagellus bogaraveo","Subsistence",75.60786841
"ESP",2019,"Pelagic Fish","Common pandora","Pagellus erythrinus","Recreational",492.1587843
"ESP",2019,"Pelagic Fish","Common pandora","Pagellus erythrinus","Subsistence",56.56579541
"ESP",2019,"Pelagic Fish","Redbanded seabream","Pagrus auriga","Subsistence",25.24871055
"ESP",2019,"Pelagic Fish","Red porgy","Pagrus pagrus","Recreational",1581.517764
"ESP",2019,"Pelagic Fish","Red porgy","Pagrus pagrus","Subsistence",43.76529628
"ESP",2019,"Crustaceans","Spiny lobsters","Palinurus","Subsistence",0.286130158
"ESP",2019,"Crustaceans","Caramote prawn","Penaeus kerathurus","Subsistence",75.81679768
"ESP",2019,"Pelagic Fish","Greater forkbeard","Phycis blennoides","Subsistence",1.970367529
"ESP",2019,"Pelagic Fish","Forkbeard","Phycis phycis","Recreational",61.69762301
"ESP",2019,"Demersal Fish","Rubberlip grunt","Plectorhinchus mediterraneus","Recreational",14.77975873
"ESP",2019,"Demersal Fish","Rubberlip grunt","Plectorhinchus mediterraneus","Subsistence",24.60134531
"ESP",2019,"Demersal Fish","Wreckfish","Polyprion americanus","Recreational",246.7904921
"ESP",2019,"Demersal Fish","Bastard grunt","Pomadasys incisus","Recreational",460.9510037
"ESP",2019,"Demersal Fish","Bastard grunt","Pomadasys incisus","Subsistence",6.201110952
"ESP",2019,"Pelagic Fish","Bluefish","Pomatomus saltatrix","Recreational",855.3752081
"ESP",2019,"Pelagic Fish","Bluefish","Pomatomus saltatrix","Subsistence",4.912073411
"ESP",2019,"Pelagic Fish","Blue shark","Prionace glauca","Subsistence",1.461433864
"ESP",2019,"Demersal Fish","Stingrays, skates","Raja","Subsistence",4.04364397
"ESP",2019,"Moluscs; Other","Grooved carpet shell","Ruditapes decussatus","Subsistence",2.750590749
"ESP",2019,"Pelagic Fish","Atlantic bonito","Sarda sarda","Recreational",184.9645387
"ESP",2019,"Demersal Fish","Brown meagre","Sciaena umbra","Recreational",59.1190349
"ESP",2019,"Pelagic Fish","Atlantic chub mackerel","Scomber colias","Recreational",1494.90292
"ESP",2019,"Pelagic Fish","Spanish mackerels","Scomberomorus","Subsistence",2.656221439
"ESP",2019,"Pelagic Fish","Mackerels, tunas, bonitos","Scombridae","Recreational",2165.173129
"ESP",2019,"Pelagic Fish","Mackerels, tunas, bonitos","Scombridae","Subsistence",101.7668525
"ESP",2019,"Demersal Fish","Scorpionfishes","Scorpaena","Recreational",14.77975873
"ESP",2019,"Demersal Fish","Black scorpionfish","Scorpaena porcus","Subsistence",53.11328487
