"iso3c","nutrient","production_sector","nut_supply","consump"
"BIH","Calcium","Import",2978190176,64422.6258
"BIH","Calcium","Recreational",5096319.8135359,44.47149945348
"BIH","Calcium","Subsistence",20385279.258247,177.88599784386
"BIH","DHA+EPA","Import",63144431.42442,64422.6258
"BIH","DHA+EPA","Recreational",125057.430844152,44.47149945348
"BIH","DHA+EPA","Subsistence",500229.723400862,177.88599784386
"BIH","Iron","Import",82112598.88,64422.6258
"BIH","Iron","Recreational",89124.75452694,44.47149945348
"BIH","Iron","Subsistence",356499.01818075,177.88599784386
"BIH","Vitamin A","Import",1739503504,64422.6258
"BIH","Vitamin A","Recreational",1945439.836069,44.47149945348
"BIH","Vitamin A","Subsistence",7781759.3455925,177.88599784386
"BIH","Vitamin B12","Import",258933675.75,64422.6258
"BIH","Vitamin B12","Recreational",623898.18397134,44.47149945348
"BIH","Vitamin B12","Subsistence",2495592.73603679,177.88599784386
"BIH","Zinc","Import",71594628.15,64422.6258
"BIH","Zinc","Recreational",75284.146045892,44.47149945348
"BIH","Zinc","Subsistence",301136.584226134,177.88599784386
"BLM","Calcium","Artisanal",507076993.491784,958.0494530322
"BLM","Calcium","Recreational",6093957.33193934,141.3480852108
"BLM","Calcium","Subsistence",456369284.8152,862.2445072
"BLM","DHA+EPA","Artisanal",725839.899783762,958.0494530322
"BLM","DHA+EPA","Recreational",89759.3140378115,141.3480852108
"BLM","DHA+EPA","Subsistence",653255.93738968,862.2445072
"BLM","Iron","Artisanal",2429175.2095056,958.0494530322
"BLM","Iron","Recreational",343844.276632347,141.3480852108
"BLM","Iron","Subsistence",2186257.6517,862.2445072
"BLM","Vitamin A","Artisanal",52561253.9419423,958.0494530322
"BLM","Vitamin A","Recreational",3452601.69274336,141.3480852108
"BLM","Vitamin A","Subsistence",47305128.283875,862.2445072
"BLM","Vitamin B12","Artisanal",5872683.20228628,958.0494530322
"BLM","Vitamin B12","Recreational",1367663.02571144,141.3480852108
"BLM","Vitamin B12","Subsistence",5285414.91296,862.2445072
"BLM","Zinc","Artisanal",1506280.9484956,958.0494530322
"BLM","Zinc","Recreational",300308.874166648,141.3480852108
"BLM","Zinc","Subsistence",1355652.847232,862.2445072
"BLR","Calcium","Import",38895425208,826928.5234
"BLR","DHA+EPA","Import",866160481.97386,826928.5234
"BLR","Iron","Import",1077411378.50667,826928.5234
"BLR","Vitamin A","Import",22553746932,826928.5234
"BLR","Vitamin B12","Import",3500471294.01667,826928.5234
"BLR","Zinc","Import",879039121.283333,826928.5234
"BLZ","Calcium","aquaculture",1458000,10.8
"BLZ","Calcium","Artisanal",9040568007.95061,19520.2015317579
"BLZ","Calcium","Import",211209350,4460.634
"BLZ","Calcium","Industrial",140052381778.187,1681702.54392126
"BLZ","Calcium","Subsistence",4925314198.21468,4175.4896481024
"BLZ","DHA+EPA","aquaculture",216,10.8
"BLZ","DHA+EPA","Artisanal",3456913.2814463,19520.2015317579
"BLZ","DHA+EPA","Import",5154497.468,4460.634
"BLZ","DHA+EPA","Industrial",3633828521.036,1681702.54392126
"BLZ","DHA+EPA","Subsistence",3755315.12744498,4175.4896481024
"BLZ","Iron","aquaculture",50220,10.8
"BLZ","Iron","Artisanal",44906805.3556648,19520.2015317579
"BLZ","Iron","Import",7252658.5,4460.634
"BLZ","Iron","Industrial",3398359562.30827,1681702.54392126
"BLZ","Iron","Subsistence",15176853.9760683,4175.4896481024
"BLZ","Vitamin A","Artisanal",258709991.05101,19520.2015317579
"BLZ","Vitamin A","Import",120372965,4460.634
"BLZ","Vitamin A","Industrial",23425873309.514,1681702.54392126
"BLZ","Vitamin A","Subsistence",187252311.368576,4175.4896481024
"BLZ","Vitamin B12","Artisanal",344373349.170494,19520.2015317579
"BLZ","Vitamin B12","Import",23458525,4460.634
"BLZ","Vitamin B12","Industrial",21006930669.1511,1681702.54392126
"BLZ","Vitamin B12","Subsistence",22543658.5431873,4175.4896481024
"BLZ","Zinc","aquaculture",15660,10.8
"BLZ","Zinc","Artisanal",99950367.7447297,19520.2015317579
"BLZ","Zinc","Import",5359577.45,4460.634
"BLZ","Zinc","Industrial",1889673826.55542,1681702.54392126
"BLZ","Zinc","Subsistence",2164179.2281076,4175.4896481024
"BMU","Calcium","Import",584892556,9113.8618
"BMU","Calcium","Recreational",451975596.67762,754.9007135248
"BMU","Calcium","Subsistence",358991484.259748,759.7086562456
"BMU","DHA+EPA","Import",6055697.52882,9113.8618
"BMU","DHA+EPA","Recreational",966745.128225894,754.9007135248
"BMU","DHA+EPA","Subsistence",1077775.95967469,759.7086562456
"BMU","Iron","Import",16086610.6266667,9113.8618
"BMU","Iron","Recreational",2084668.5358419,754.9007135248
"BMU","Iron","Subsistence",1942015.31905548,759.7086562456
"BMU","Vitamin A","Import",211959874,9113.8618
"BMU","Vitamin A","Recreational",42003625.3606368,754.9007135248
"BMU","Vitamin A","Subsistence",42395794.233924,759.7086562456
"BMU","Vitamin B12","Import",49549552.4166667,9113.8618
"BMU","Vitamin B12","Recreational",4222761.85619603,754.9007135248
"BMU","Vitamin B12","Subsistence",4552348.40035144,759.7086562456
"BMU","Zinc","Import",15851171.9833333,9113.8618
"BMU","Zinc","Recreational",596214.84727952,754.9007135248
"BMU","Zinc","Subsistence",634650.134582368,759.7086562456
"BOL","Calcium","Import",1017771716,22530.5538
"BOL","DHA+EPA","Import",27553566.63562,22530.5538
"BOL","Iron","Import",30442537,22530.5538
"BOL","Vitamin A","Import",626094854,22530.5538
"BOL","Vitamin B12","Import",97629300.35,22530.5538
"BOL","Zinc","Import",24317964.65,22530.5538
"BRA","Calcium","aquaculture",5392621412.76505,55331.6302222752
"BRA","Calcium","Artisanal",222073993717.37,1189832.83934712
"BRA","Calcium","Import",107847398436,2240254.7458
"BRA","Calcium","Industrial",81491770756.4546,994938.190226796
"BRA","Calcium","Subsistence",1247940190.15093,22056.0390250356
"BRA","DHA+EPA","aquaculture",41815523.6916597,55331.6302222752
"BRA","DHA+EPA","Artisanal",1112105878.28131,1189832.83934712
"BRA","DHA+EPA","Import",1777120271.38002,2240254.7458
"BRA","DHA+EPA","Industrial",1186943987.21853,994938.190226796
"BRA","DHA+EPA","Subsistence",23426309.2173399,22056.0390250356
"BRA","Iron","aquaculture",451482417.68717,55331.6302222752
"BRA","Iron","Artisanal",2464214514.58215,1189832.83934712
"BRA","Iron","Import",2552156915.50667,2240254.7458
"BRA","Iron","Industrial",1678468122.00436,994938.190226796
"BRA","Iron","Subsistence",45715730.3162735,22056.0390250356
"BRA","Vitamin A","aquaculture",4506665852.43514,55331.6302222752
"BRA","Vitamin A","Artisanal",43879058495.053,1189832.83934712
"BRA","Vitamin A","Import",60280596574,2240254.7458
"BRA","Vitamin A","Industrial",30812694403.8923,994938.190226796
"BRA","Vitamin A","Subsistence",1059533349.87083,22056.0390250356
"BRA","Vitamin B12","aquaculture",761194260.599366,55331.6302222752
"BRA","Vitamin B12","Artisanal",7968944959.80793,1189832.83934712
"BRA","Vitamin B12","Import",8565190183.01667,2240254.7458
"BRA","Vitamin B12","Industrial",7180801269.94583,994938.190226796
"BRA","Vitamin B12","Subsistence",94078285.4819947,22056.0390250356
"BRA","Zinc","aquaculture",306130748.170046,55331.6302222752
"BRA","Zinc","Artisanal",1694920877.35177,1189832.83934712
"BRA","Zinc","Import",2111523789.58333,2240254.7458
"BRA","Zinc","Industrial",1307075481.71953,994938.190226796
"BRA","Zinc","Subsistence",23778490.1454858,22056.0390250356
"BRB","Calcium","Artisanal",303596920.526701,1711.49359885633
"BRB","Calcium","Import",1829028010,37810.47
"BRB","Calcium","Industrial",43108876.4473305,2274.27054336287
"BRB","Calcium","Recreational",1239309.06459404,4.5081989088
"BRB","Calcium","Subsistence",746914438.367399,2448.6140241408
"BRB","DHA+EPA","Artisanal",1568459.38326425,1711.49359885633
"BRB","DHA+EPA","Import",43071919.3624,37810.47
"BRB","DHA+EPA","Industrial",1408457.60214985,2274.27054336287
"BRB","DHA+EPA","Recreational",3962.83897366656,4.5081989088
"BRB","DHA+EPA","Subsistence",2621648.32648515,2448.6140241408
"BRB","Iron","Artisanal",3743904.45538411,1711.49359885633
"BRB","Iron","Import",49397987.34,37810.47
"BRB","Iron","Industrial",3162268.21202364,2274.27054336287
"BRB","Iron","Recreational",8490.182188272,4.5081989088
"BRB","Iron","Subsistence",6905579.42247421,2448.6140241408
"BRB","Vitamin A","Artisanal",36649609.9673794,1711.49359885633
"BRB","Vitamin A","Import",1024462435,37810.47
"BRB","Vitamin A","Industrial",43788986.4306809,2274.27054336287
"BRB","Vitamin A","Recreational",152799.4428,4.5081989088
"BRB","Vitamin A","Subsistence",60028664.1021434,2448.6140241408
"BRB","Vitamin B12","Artisanal",8085283.88392805,1711.49359885633
"BRB","Vitamin B12","Import",153594167.8,37810.47
"BRB","Vitamin B12","Industrial",8072498.36116603,2274.27054336287
"BRB","Vitamin B12","Recreational",18946.52634448,4.5081989088
"BRB","Vitamin B12","Subsistence",12907939.6487424,2448.6140241408
"BRB","Zinc","Artisanal",1561953.30866946,1711.49359885633
"BRB","Zinc","Import",45883548.55,37810.47
"BRB","Zinc","Industrial",2035584.32969189,2274.27054336287
"BRB","Zinc","Recreational",4529.617170072,4.5081989088
"BRB","Zinc","Subsistence",2174129.20415339,2448.6140241408
"BRN","Calcium","aquaculture",152723048.876743,1609.3670223736
"BRN","Calcium","Artisanal",8786428754.26608,33918.3114145153
"BRN","Calcium","Import",2788814086,38130.4958
"BRN","Calcium","Industrial",3978131801.31609,10469.4129324725
"BRN","Calcium","Recreational",523793429.040923,1504.54656
"BRN","Calcium","Subsistence",176355820.114004,1540.4969705326
"BRN","DHA+EPA","aquaculture",1006171.07806537,1609.3670223736
"BRN","DHA+EPA","Artisanal",37343326.4494624,33918.3114145153
"BRN","DHA+EPA","Import",21383856.14882,38130.4958
"BRN","DHA+EPA","Industrial",15481770.3071409,10469.4129324725
"BRN","DHA+EPA","Recreational",976090.732636273,1504.54656
"BRN","DHA+EPA","Subsistence",2131288.38756118,1540.4969705326
"BRN","Iron","aquaculture",2558802.9065944,1609.3670223736
"BRN","Iron","Artisanal",81448421.2109916,33918.3114145153
"BRN","Iron","Import",92421424.7133333,38130.4958
"BRN","Iron","Industrial",46303217.7870023,10469.4129324725
"BRN","Iron","Recreational",4317701.4972792,1504.54656
"BRN","Iron","Subsistence",3567098.79992433,1540.4969705326
"BRN","Vitamin A","aquaculture",85356954.8282795,1609.3670223736
"BRN","Vitamin A","Artisanal",1757441613.8638,33918.3114145153
"BRN","Vitamin A","Import",771567669,38130.4958
"BRN","Vitamin A","Industrial",652512329.101323,10469.4129324725
"BRN","Vitamin A","Recreational",53226980.2152,1504.54656
"BRN","Vitamin A","Subsistence",62491035.9752135,1540.4969705326
"BRN","Vitamin B12","aquaculture",3664865.79507295,1609.3670223736
"BRN","Vitamin B12","Artisanal",266598554.65016,33918.3114145153
"BRN","Vitamin B12","Import",270333989.083333,38130.4958
"BRN","Vitamin B12","Industrial",83178065.6159614,10469.4129324725
"BRN","Vitamin B12","Recreational",6867861.949596,1504.54656
"BRN","Vitamin B12","Subsistence",14185032.6110083,1540.4969705326
"BRN","Zinc","aquaculture",1776430.1961199,1609.3670223736
"BRN","Zinc","Artisanal",54865270.9041372,33918.3114145153
"BRN","Zinc","Import",90981528.8666667,38130.4958
"BRN","Zinc","Industrial",14400137.4198849,10469.4129324725
"BRN","Zinc","Recreational",1262425.83562088,1504.54656
"BRN","Zinc","Subsistence",2717358.96664878,1540.4969705326
"BTN","Calcium","Import",6041800,140.34
"BTN","DHA+EPA","Import",174183.566,140.34
"BTN","Iron","Import",173926,140.34
"BTN","Vitamin A","Import",3936700,140.34
"BTN","Vitamin B12","Import",542425,140.34
"BTN","Zinc","Import",150240,140.34
"BWA","Calcium","Import",1334432920,29363.076
"BWA","DHA+EPA","Import",34017377.0016,29363.076
"BWA","Iron","Import",36030914.24,29363.076
"BWA","Vitamin A","Import",812592460,29363.076
"BWA","Vitamin B12","Import",113154643.4,29363.076
"BWA","Zinc","Import",30863781.6,29363.076
"CAF","Calcium","Import",1495683520,32937.312
"CAF","DHA+EPA","Import",40470824,32937.312
"CAF","Iron","Import",39858498.88,32937.312
"CAF","Vitamin A","Import",919483840,32937.312
"CAF","Vitamin B12","Import",125818696,32937.312
"CAF","Zinc","Import",35518512,32937.312
"CAN","Calcium","aquaculture",20833298116.9143,722382.685223124
"CAN","Calcium","Artisanal",9074710762.63053,129244.113999591
"CAN","Calcium","Import",161209899994,2373611.7002
"CAN","Calcium","Industrial",38403129544.2212,716418.138101377
"CAN","Calcium","Recreational",4547523475.04522,177785.496748187
"CAN","Calcium","Subsistence",3203267107.28535,86722.9851313064
"CAN","DHA+EPA","aquaculture",2044777065.70186,722382.685223124
"CAN","DHA+EPA","Artisanal",293253796.061099,129244.113999591
"CAN","DHA+EPA","Import",1465228750.78078,2373611.7002
"CAN","DHA+EPA","Industrial",824467254.97688,716418.138101377
"CAN","DHA+EPA","Recreational",147856577.118946,177785.496748187
"CAN","DHA+EPA","Subsistence",139982729.051554,86722.9851313064
"CAN","Iron","aquaculture",1127484735.45706,722382.685223124
"CAN","Iron","Artisanal",209333342.362978,129244.113999591
"CAN","Iron","Import",4589009125.63333,2373611.7002
"CAN","Iron","Industrial",1291981678.46987,716418.138101377
"CAN","Iron","Recreational",76714338.4420447,177785.496748187
"CAN","Iron","Subsistence",75549961.8255683,86722.9851313064
"CAN","Vitamin A","aquaculture",18862876480.874,722382.685223124
"CAN","Vitamin A","Artisanal",5767302429.23709,129244.113999591
"CAN","Vitamin A","Import",53134014451,2373611.7002
"CAN","Vitamin A","Industrial",22737861241.4811,716418.138101377
"CAN","Vitamin A","Recreational",4791853209.06039,177785.496748187
"CAN","Vitamin A","Subsistence",3240418272.86219,86722.9851313064
"CAN","Vitamin B12","aquaculture",6771459713.8522,722382.685223124
"CAN","Vitamin B12","Artisanal",2015479132.24831,129244.113999591
"CAN","Vitamin B12","Import",14046681962.9833,2373611.7002
"CAN","Vitamin B12","Industrial",6337419194.65531,716418.138101377
"CAN","Vitamin B12","Recreational",456654584.253436,177785.496748187
"CAN","Vitamin B12","Subsistence",502618545.333966,86722.9851313064
"CAN","Zinc","aquaculture",2888399796.6951,722382.685223124
"CAN","Zinc","Artisanal",169832524.48137,129244.113999591
"CAN","Zinc","Import",4491338510.26667,2373611.7002
"CAN","Zinc","Industrial",1308683737.88333,716418.138101377
"CAN","Zinc","Recreational",133358191.045733,177785.496748187
"CAN","Zinc","Subsistence",112201266.028254,86722.9851313064
"CHE","Calcium","aquaculture",15302400,765.12
"CHE","Calcium","Import",25526402440,387100.564
"CHE","DHA+EPA","aquaculture",2507043.2,765.12
"CHE","DHA+EPA","Import",254575294.6496,387100.564
"CHE","Iron","aquaculture",510080,765.12
"CHE","Iron","Import",756837912.666667,387100.564
"CHE","Vitamin A","aquaculture",14664800,765.12
"CHE","Vitamin A","Import",8775328900,387100.564
"CHE","Vitamin B12","aquaculture",5483360,765.12
"CHE","Vitamin B12","Import",2322053755.66667,387100.564
"CHE","Zinc","aquaculture",624848,765.12
"CHE","Zinc","Import",721022793.733333,387100.564
"CHL","Calcium","aquaculture",216489997092.796,5590958.57624849
"CHL","Calcium","Artisanal",376306179993.161,3627369.88849316
"CHL","Calcium","Import",37564359920,634304.442
"CHL","Calcium","Industrial",77608208425.6662,909807.503715914
"CHL","Calcium","Subsistence",20777082.9771171,303.4814017688
"CHL","DHA+EPA","aquaculture",14142523499.5773,5590958.57624849
"CHL","DHA+EPA","Artisanal",10197758014.7291,3627369.88849316
"CHL","DHA+EPA","Import",610292482.463,634304.442
"CHL","DHA+EPA","Industrial",2924964078.48315,909807.503715914
"CHL","DHA+EPA","Subsistence",462759.775808796,303.4814017688
"CHL","Iron","aquaculture",9152818985.14909,5590958.57624849
"CHL","Iron","Artisanal",7916530529.13732,3627369.88849316
"CHL","Iron","Import",891687481.12,634304.442
"CHL","Iron","Industrial",1985396984.50636,909807.503715914
"CHL","Iron","Subsistence",277698.1938814,303.4814017688
"CHL","Vitamin A","aquaculture",227498363983.362,5590958.57624849
"CHL","Vitamin A","Artisanal",137618198480.174,3627369.88849316
"CHL","Vitamin A","Import",15816790880,634304.442
"CHL","Vitamin A","Industrial",26067804168.2541,909807.503715914
"CHL","Vitamin A","Subsistence",20612746.3706877,303.4814017688
"CHL","Vitamin B12","aquaculture",51300163993.7162,5590958.57624849
"CHL","Vitamin B12","Artisanal",33020647293.2607,3627369.88849316
"CHL","Vitamin B12","Import",2614871690.7,634304.442
"CHL","Vitamin B12","Industrial",8677466115.90604,909807.503715914
"CHL","Vitamin B12","Subsistence",1427678.82642235,303.4814017688
"CHL","Zinc","aquaculture",6562688335.53604,5590958.57624849
"CHL","Zinc","Artisanal",7688833917.60009,3627369.88849316
"CHL","Zinc","Import",1026780813.1,634304.442
"CHL","Zinc","Industrial",1722613928.14854,909807.503715914
"CHL","Zinc","Subsistence",436348.896257625,303.4814017688
"CHN","Calcium","aquaculture",47922978834963.1,145955556.230166
"CHN","Calcium","Artisanal",741775583412.306,7297446.37202935
"CHN","Calcium","Import",859984626524,15422972.7152
"CHN","Calcium","Industrial",1999231569468.46,19796547.9068244
"CHN","Calcium","Recreational",10871277546.472,113879.5320096
"CHN","Calcium","Subsistence",13903729830.6439,121105.13381553
"CHN","DHA+EPA","aquaculture",27383972510.8056,145955556.230166
"CHN","DHA+EPA","Artisanal",11612458992.2037,7297446.37202935
"CHN","DHA+EPA","Import",10151825540.3617,15422972.7152
"CHN","DHA+EPA","Industrial",29573344759.4474,19796547.9068244
"CHN","DHA+EPA","Recreational",87328730.009584,113879.5320096
"CHN","DHA+EPA","Subsistence",183811543.811407,121105.13381553
"CHN","Iron","aquaculture",826908151011.01,145955556.230166
"CHN","Iron","Artisanal",17032786258.9748,7297446.37202935
"CHN","Iron","Import",26478887577.4533,15422972.7152
"CHN","Iron","Industrial",46648276785.6276,19796547.9068244
"CHN","Iron","Recreational",116389099.474256,113879.5320096
"CHN","Iron","Subsistence",201126838.923223,121105.13381553
"CHN","Vitamin A","aquaculture",7982193946913.97,145955556.230166
"CHN","Vitamin A","Artisanal",309596783862.971,7297446.37202935
"CHN","Vitamin A","Import",373568866546,15422972.7152
"CHN","Vitamin A","Industrial",666382727763.344,19796547.9068244
"CHN","Vitamin A","Recreational",13180501390,113879.5320096
"CHN","Vitamin A","Subsistence",5812188904.03612,121105.13381553
"CHN","Vitamin B12","aquaculture",2675892887836.7,145955556.230166
"CHN","Vitamin B12","Artisanal",64724246460.712,7297446.37202935
