"country","iso3c","year","genus_cat","scientific_name","common_name","production_sector","tonnes"
"Angola","AGO",2019,"Demersal Fish","Plectorhinchus mediterraneus","Rubberlip grunt","Artisanal",118.5700168
"Angola","AGO",2019,"Demersal Fish","Pleuronectiformes","Flatfishes","Artisanal",3789.535563
"Angola","AGO",2019,"Demersal Fish","Pleuronectiformes","Flatfishes","Industrial",8537.217933
"Angola","AGO",2019,"Demersal Fish","Polynemidae","Threadfins","Artisanal",501.7389417
"Angola","AGO",2019,"Demersal Fish","Polynemidae","Threadfins","Industrial",1131.022009
"Angola","AGO",2019,"Demersal Fish","Pomadasys","Grunters","Artisanal",182.4947203
"Angola","AGO",2019,"Demersal Fish","Pomadasys incisus","Bastard grunt","Artisanal",6.701783568
"Angola","AGO",2019,"Demersal Fish","Pseudotolithus","African croakers","Artisanal",1263.231422
"Angola","AGO",2019,"Demersal Fish","Pseudotolithus","African croakers","Industrial",2848.777167
"Angola","AGO",2019,"Demersal Fish","Rajidae","Stingrays","Artisanal",52.06770311
"Angola","AGO",2019,"Demersal Fish","Sciaenidae","Drums, croakers","Artisanal",96.51724257
"Angola","AGO",2019,"Demersal Fish","Sciaenidae","Drums, croakers","Industrial",217.4141218
"Angola","AGO",2019,"Demersal Fish","Selene dorsalis","African moonfish","Artisanal",65.98679206
"Angola","AGO",2019,"Demersal Fish","Serranidae","Basses, groupers, hinds","Artisanal",8.262353199
"Angola","AGO",2019,"Demersal Fish","Serranidae","Basses, groupers, hinds","Industrial",18.70594775
"Angola","AGO",2019,"Demersal Fish","Umbrina canariensis","Canary drum","Artisanal",154.1410218
"Angola","AGO",2019,"Marine fish; Other","Marine fishes not identified","Marine fishes nei","Artisanal",18573.992149192
"Angola","AGO",2019,"Marine fish; Other","Marine fishes not identified","Marine fishes nei","Industrial",37562.705555
"Angola","AGO",2019,"Pelagic Fish","Auxis","Bullet and frigate tunas","Artisanal",1.117844771
"Angola","AGO",2019,"Pelagic Fish","Auxis","Bullet and frigate tunas","Industrial",2.531274677
"Angola","AGO",2019,"Pelagic Fish","Chondrichthyes","Sharks, rays, chimaeras","Artisanal",270.8087703
"Angola","AGO",2019,"Pelagic Fish","Chondrichthyes","Sharks, rays, chimaeras","Industrial",346.0687809
"Angola","AGO",2019,"Pelagic Fish","Coryphaena","Dolphinfishes","Artisanal",3.608652699
"Angola","AGO",2019,"Pelagic Fish","Dentex","Toothed seabreams","Artisanal",1367.643319
"Angola","AGO",2019,"Pelagic Fish","Dentex","Toothed seabreams","Industrial",2047.156221
"Angola","AGO",2019,"Pelagic Fish","Dentex macrophthalmus","Large-eye dentex","Artisanal",3429.255857
"Angola","AGO",2019,"Pelagic Fish","Dentex macrophthalmus","Large-eye dentex","Industrial",7724.285267
"Angola","AGO",2019,"Pelagic Fish","Elasmobranchii","Sharks, rays, skates","Artisanal",18.14834956
"Angola","AGO",2019,"Pelagic Fish","Engraulis encrasicolus","European anchovy","Industrial",28.21793287
"Angola","AGO",2019,"Pelagic Fish","Euthynnus alletteratus","Little tunny","Artisanal",267.9372763
"Angola","AGO",2019,"Pelagic Fish","Katsuwonus pelamis","Skipjack tuna","Artisanal",751.4672642
"Angola","AGO",2019,"Pelagic Fish","Lithognathus mormyrus","Sand steenbras","Artisanal",169.2804367
"Angola","AGO",2019,"Pelagic Fish","Lithognathus mormyrus","Sand steenbras","Industrial",300.5008949
"Angola","AGO",2019,"Pelagic Fish","Makaira nigricans","Blue marlin","Artisanal",0.261623244
"Angola","AGO",2019,"Pelagic Fish","Pagrus","Subtropical seabreams","Artisanal",362.3461405
"Angola","AGO",2019,"Pelagic Fish","Pagrus","Subtropical seabreams","Industrial",817.5590861
"Angola","AGO",2019,"Pelagic Fish","Pomatomus saltatrix","Bluefish","Artisanal",1.070276908
"Angola","AGO",2019,"Pelagic Fish","Pomatomus saltatrix","Bluefish","Industrial",2.423560861
"Angola","AGO",2019,"Pelagic Fish","Sarda sarda","Atlantic bonito","Artisanal",72.22062172
"Angola","AGO",2019,"Pelagic Fish","Sarda sarda","Atlantic bonito","Industrial",0.107713816
"Angola","AGO",2019,"Pelagic Fish","Sardina pilchardus","European pilchard","Industrial",2210.565528
"Angola","AGO",2019,"Pelagic Fish","Sardinella","Sardinellas","Artisanal",49062.95516
"Angola","AGO",2019,"Pelagic Fish","Sardinella","Sardinellas","Industrial",112440.821131
"Angola","AGO",2019,"Pelagic Fish","Sardinella aurita","Round sardinella","Artisanal",223.6198411
"Angola","AGO",2019,"Pelagic Fish","Sardinella maderensis","Madeiran sardinella","Artisanal",223.6198425
"Angola","AGO",2019,"Pelagic Fish","Sardinops sagax","South American pilchard","Artisanal",391.0553806
"Angola","AGO",2019,"Pelagic Fish","Sardinops sagax","South American pilchard","Industrial",748.4494507
"Angola","AGO",2019,"Pelagic Fish","Scomberomorus tritor","West African Spanish mackerel","Artisanal",21.73851321
"Angola","AGO",2019,"Pelagic Fish","Scomberomorus tritor","West African Spanish mackerel","Industrial",49.22521393
"Angola","AGO",2019,"Pelagic Fish","Scombridae","Mackerels, tunas, bonitos","Artisanal",0.856221527
"Angola","AGO",2019,"Pelagic Fish","Seriola lalandi","Yellowtail amberjack","Artisanal",116.9520102
"Angola","AGO",2019,"Pelagic Fish","Seriola lalandi","Yellowtail amberjack","Industrial",284.4109816
"Angola","AGO",2019,"Pelagic Fish","Sparidae","Porgies, seabreams","Artisanal",11.34147987
"Angola","AGO",2019,"Pelagic Fish","Sphyraena","Barracudas, sennets","Artisanal",36.11742555
"Angola","AGO",2019,"Pelagic Fish","Sphyraena","Barracudas, sennets","Industrial",4.739407906
"Angola","AGO",2019,"Pelagic Fish","Spondyliosoma cantharus","Black seabream","Artisanal",3.66272542
"Angola","AGO",2019,"Pelagic Fish","Spondyliosoma cantharus","Black seabream","Industrial",8.293963835
"Angola","AGO",2019,"Pelagic Fish","Thunnus alalunga","Albacore","Artisanal",0.118919656
"Angola","AGO",2019,"Pelagic Fish","Thunnus albacares","Yellowfin tuna","Artisanal",47.64404466
"Angola","AGO",2019,"Pelagic Fish","Thunnus obesus","Bigeye tuna","Artisanal",67.73657049
"Angola","AGO",2019,"Pelagic Fish","Trachinotus","Pompanos","Artisanal",20.10535071
"Angola","AGO",2019,"Pelagic Fish","Trachurus","Jacks, horse mackerels","Industrial",7063.849
"Angola","AGO",2019,"Pelagic Fish","Trachurus capensis","Cape horse mackerel","Artisanal",1697.487151
"Angola","AGO",2019,"Pelagic Fish","Trachurus capensis","Cape horse mackerel","Industrial",3829.1031
"Angola","AGO",2019,"Pelagic Fish","Trachurus trachurus","Atlantic horse mackerel","Industrial",8956.500523
"Angola","AGO",2019,"Pelagic Fish","Trachurus trecae","Cunene horse mackerel","Artisanal",20675.52607
"Angola","AGO",2019,"Pelagic Fish","Trachurus trecae","Cunene horse mackerel","Industrial",45341.41514
"Angola","AGO",2019,"Pelagic Fish","Trichiurus lepturus","Largehead hairtail","Artisanal",4028.017476
"Angola","AGO",2019,"Pelagic Fish","Trichiurus lepturus","Largehead hairtail","Industrial",8748.050128
"Angola","AGO",2019,"Pelagic Fish","Xiphias gladius","Swordfish","Artisanal",0.428110763
"Angola","AGO",2019,"Pelagic Fish","Zeus faber","John dory","Artisanal",1333.528519
"Angola","AGO",2019,"Pelagic Fish","Zeus faber","John dory","Industrial",3004.350794
"Anguilla (UK)","AIA",2019,"Crustaceans","Panulirus","Spiny lobsters","Artisanal",124.6108177
"Anguilla (UK)","AIA",2019,"Crustaceans","Panulirus argus","Caribbean spiny lobster","Artisanal",118.9113071
"Anguilla (UK)","AIA",2019,"Demersal Fish","Acanthuridae","Surgeons, tangs, unicornfishes","Artisanal",20.18481153
"Anguilla (UK)","AIA",2019,"Demersal Fish","Balistidae","Triggerfishes","Artisanal",0.034775535
"Anguilla (UK)","AIA",2019,"Demersal Fish","Dasyatidae","Whiptail stingrays","Artisanal",0.068187323
"Anguilla (UK)","AIA",2019,"Demersal Fish","Haemulidae","Grunts, sweetlips, bonnetmouths","Artisanal",40.26870581
"Anguilla (UK)","AIA",2019,"Demersal Fish","Holocentridae","Squirrel-, soldierfishes","Artisanal",20.13639853
"Anguilla (UK)","AIA",2019,"Demersal Fish","Lutjanidae","Snappers","Artisanal",112.4937479
"Anguilla (UK)","AIA",2019,"Demersal Fish","Mullidae","Goatfishes","Artisanal",20.21481395
"Anguilla (UK)","AIA",2019,"Demersal Fish","Myliobatidae","Eagle/manta rays","Artisanal",0.068187323
"Anguilla (UK)","AIA",2019,"Demersal Fish","Serranidae","Basses, groupers, hinds","Artisanal",80.52241041
"Anguilla (UK)","AIA",2019,"Marine fish; Other","Marine fishes not identified","Marine fishes nei","Artisanal",49.894185281
"Anguilla (UK)","AIA",2019,"Moluscs; Other","Lobatus gigas","Pink conch","Artisanal",32
"Anguilla (UK)","AIA",2019,"Pelagic Fish","Acanthocybium solandri","Wahoo","Artisanal",2.028572876
"Anguilla (UK)","AIA",2019,"Pelagic Fish","Carangidae","Jacks, pompanos","Artisanal",21.99041186
"Anguilla (UK)","AIA",2019,"Pelagic Fish","Clupeidae","Herrings, sardines, menhadens","Artisanal",20.95344631
"Anguilla (UK)","AIA",2019,"Pelagic Fish","Coryphaena","Dolphinfishes","Artisanal",2.063348411
"Anguilla (UK)","AIA",2019,"Pelagic Fish","Decapterus","Scads","Artisanal",20.17253781
"Anguilla (UK)","AIA",2019,"Pelagic Fish","Engraulidae","Anchovies, round herrings","Artisanal",20.95344631
"Anguilla (UK)","AIA",2019,"Pelagic Fish","Scombridae","Mackerels, tunas, bonitos","Artisanal",8.816130786
"Anguilla (UK)","AIA",2019,"Pelagic Fish","Sparidae","Porgies, seabreams","Artisanal",20.12003357
"Antigua & Barbuda","ATG",2019,"Crustaceans","Carpilius corallinus","Batwing coral crab","Artisanal",1
"Antigua & Barbuda","ATG",2019,"Crustaceans","Panulirus argus","Caribbean spiny lobster","Artisanal",395.525
"Antigua & Barbuda","ATG",2019,"Demersal Fish","Acanthuridae","Surgeons, tangs, unicornfishes","Artisanal",151
"Antigua & Barbuda","ATG",2019,"Demersal Fish","Balistidae","Triggerfishes","Artisanal",119
"Antigua & Barbuda","ATG",2019,"Demersal Fish","Cantherhines","Mideye spined filefishes","Artisanal",8
"Antigua & Barbuda","ATG",2019,"Demersal Fish","Haemulidae","Grunts, sweetlips, bonnetmouths","Artisanal",126
"Antigua & Barbuda","ATG",2019,"Demersal Fish","Holocentridae","Squirrel-, soldierfishes","Artisanal",11
"Antigua & Barbuda","ATG",2019,"Demersal Fish","Kyphosus","Sea chubs","Artisanal",1
"Antigua & Barbuda","ATG",2019,"Demersal Fish","Lutjanidae","Snappers","Artisanal",333
"Antigua & Barbuda","ATG",2019,"Demersal Fish","Ostraciidae","Box-, cow-, trunkfishes","Artisanal",19
"Antigua & Barbuda","ATG",2019,"Demersal Fish","Serranidae","Basses, groupers, hinds","Artisanal",163
"Antigua & Barbuda","ATG",2019,"Marine fish; Other","Marine fishes not identified","Marine fishes nei","Artisanal",290
"Antigua & Barbuda","ATG",2019,"Moluscs; Other","Lobatus gigas","Pink conch","Artisanal",791.5
"Antigua & Barbuda","ATG",2019,"Pelagic Fish","Carangidae","Jacks, pompanos","Artisanal",15
"Antigua & Barbuda","ATG",2019,"Pelagic Fish","Chondrichthyes","Sharks, rays, chimaeras","Artisanal",22
"Antigua & Barbuda","ATG",2019,"Pelagic Fish","Scombroidei","Tunas, bonitos, billfishes","Artisanal",20
"Antigua & Barbuda","ATG",2019,"Pelagic Fish","Sphyraena","Barracudas, sennets","Artisanal",4
"Argentina","ARG",2019,"Cephalopods","Doryteuthis gahi","Patagonian squid","Industrial",42.87054279
"Argentina","ARG",2019,"Cephalopods","Illex argentinus","Argentine shortfin squid","Industrial",140119.92441
"Argentina","ARG",2019,"Crustaceans","Artemesia longinaris","Argentine stiletto shrimp","Industrial",84.915
"Argentina","ARG",2019,"Crustaceans","Lithodes","King crabs","Industrial",2333.664
"Argentina","ARG",2019,"Crustaceans","Pleoticus muelleri","Argentine red shrimp","Industrial",280883.6742
"Argentina","ARG",2019,"Demersal Fish","Atlantoraja castelnaui","Spotback skate","Artisanal",0.999
"Argentina","ARG",2019,"Demersal Fish","Atlantoraja cyclophora","Eyespot skate","Artisanal",7.992
"Argentina","ARG",2019,"Demersal Fish","Bathyraja brachyurops","Broadnose skate","Artisanal",1.998
"Argentina","ARG",2019,"Demersal Fish","Conger orbignianus","Argentine conger","Artisanal",5.994
"Argentina","ARG",2019,"Demersal Fish","Cynoscion guatucupa","Stripped weakfish","Industrial",9759.231
"Argentina","ARG",2019,"Demersal Fish","Diplodus argenteus argenteus","South American silver porgy","Artisanal",0.999
"Argentina","ARG",2019,"Demersal Fish","Dissostichus eleginoides","Patagonian toothfish","Industrial",3915.081
"Argentina","ARG",2019,"Demersal Fish","Genypterus blacodes","Pink cusk-eel","Industrial",2002.995
"Argentina","ARG",2019,"Demersal Fish","Macrodon ancylodon","King weakfish","Artisanal",292.707
"Argentina","ARG",2019,"Demersal Fish","Micropogonias furnieri","Whitemouth croaker","Artisanal",30441.528
"Argentina","ARG",2019,"Demersal Fish","Mugilidae","Mullets, grey mullets","Artisanal",98.901
"Argentina","ARG",2019,"Demersal Fish","Mustelus schmitti","Narrownose smooth-hound","Artisanal",2828.169
"Argentina","ARG",2019,"Demersal Fish","Myliobatidae","Eagle/manta rays","Artisanal",1.998
"Argentina","ARG",2019,"Demersal Fish","Nemadactylus bergi","Castaneta","Artisanal",6.993
"Argentina","ARG",2019,"Demersal Fish","Nototheniidae","Cod icefishes","Industrial",87.912
"Argentina","ARG",2019,"Demersal Fish","Parona signata","Parona leatherjacket","Artisanal",191.808
"Argentina","ARG",2019,"Demersal Fish","Percophis brasiliensis","Brazilian flathead","Artisanal",7935.057
"Argentina","ARG",2019,"Demersal Fish","Pogonias cromis","Black drum","Artisanal",615.3840001
"Argentina","ARG",2019,"Demersal Fish","Polyprion americanus","Wreckfish","Artisanal",21.978
"Argentina","ARG",2019,"Demersal Fish","Pseudopercis semifasciata","Argentinian sandperch","Artisanal",622.377
"Argentina","ARG",2019,"Demersal Fish","Rajiformes","Skates and rays","Artisanal",11378.61
"Argentina","ARG",2019,"Demersal Fish","Rioraja agassizii","Rio skate","Artisanal",23.976
"Argentina","ARG",2019,"Demersal Fish","Salilota australis","Tadpole codling","Artisanal",396.6029999
"Argentina","ARG",2019,"Demersal Fish","Sympterygia acuta","Bignose fanskate","Artisanal",0.999
"Argentina","ARG",2019,"Demersal Fish","Sympterygia bonapartii","Smallnose fanskate","Artisanal",69.93
"Argentina","ARG",2019,"Demersal Fish","Umbrina canosai","Argentine croaker","Artisanal",353.646
"Argentina","ARG",2019,"Demersal Fish","Urophycis brasiliensis","Brazilian codling","Artisanal",39.96
"Argentina","ARG",2019,"Demersal Fish","Zearaja chilensis","Yellownose skate","Artisanal",258.741
"Argentina","ARG",2019,"Marine fish; Other","Marine fishes not identified","Marine fishes nei","Artisanal",10862
"Argentina","ARG",2019,"Marine fish; Other","Marine fishes not identified","Marine fishes nei","Industrial",5018.976
"Argentina","ARG",2019,"Moluscs; Other","Aulacomya atra","Chilean ribbed mussel","Artisanal",24.975
"Argentina","ARG",2019,"Moluscs; Other","Mytilus platensis","River Plata mussel","Industrial",66.933
"Argentina","ARG",2019,"Moluscs; Other","Zygochlamys patagonica","Patagonean scallop","Artisanal",22428.549
"Argentina","ARG",2019,"Pelagic Fish","Acanthistius brasilianus","Argentine seabass","Artisanal",1007.991
"Argentina","ARG",2019,"Pelagic Fish","Brevoortia aurea","Brazilian menhaden","Artisanal",75.924
"Argentina","ARG",2019,"Pelagic Fish","Carcharhinus brachyurus","Copper shark","Industrial",1.452578103
"Argentina","ARG",2019,"Pelagic Fish","Chondrichthyes","Sharks, rays, chimaeras","Artisanal",466.533
"Argentina","ARG",2019,"Pelagic Fish","Eleginops maclovinus","Patagonian blennie","Artisanal",8.991
"Argentina","ARG",2019,"Pelagic Fish","Engraulis anchoita","Argentine anchovy","Industrial",6666.406408
"Argentina","ARG",2019,"Pelagic Fish","Galeorhinus galeus","Tope shark","Industrial",14.985
"Argentina","ARG",2019,"Pelagic Fish","Macrourus carinatus","Ridge scaled rattail","Industrial",619.38
"Argentina","ARG",2019,"Pelagic Fish","Macruronus magellanicus","Patagonian grenadier","Industrial",40058.87038
"Argentina","ARG",2019,"Pelagic Fish","Merluccius australis","Southern hake","Industrial",196.803
"Argentina","ARG",2019,"Pelagic Fish","Merluccius hubbsi","Argentine hake","Industrial",394614.2758
"Argentina","ARG",2019,"Pelagic Fish","Micromesistius australis","Southern blue whiting","Industrial",86800.12036
"Argentina","ARG",2019,"Pelagic Fish","Pagrus pagrus","Red porgy","Artisanal",5235.759
"Argentina","ARG",2019,"Pelagic Fish","Peprilus paru","American harvestfish","Artisanal",283.716
"Argentina","ARG",2019,"Pelagic Fish","Pomatomus saltatrix","Bluefish","Artisanal",1486.512
"Argentina","ARG",2019,"Pelagic Fish","Sarda sarda","Atlantic bonito","Industrial",32.967
"Argentina","ARG",2019,"Pelagic Fish","Seriola lalandi","Yellowtail amberjack","Artisanal",2.997
"Argentina","ARG",2019,"Pelagic Fish","Squalus acanthias","Picked dogfish","Artisanal",2.997
"Argentina","ARG",2019,"Pelagic Fish","Squatina argentina","Argentine angelshark","Artisanal",1949.049
"Argentina","ARG",2019,"Pelagic Fish","Stromateus brasiliensis","Southwest Atlantic butterfish","Artisanal",804.195
"Argentina","ARG",2019,"Pelagic Fish","Thyrsites atun","Snoek","Industrial",2.997
"Argentina","ARG",2019,"Pelagic Fish","Trachurus lathami","Rough scad","Industrial",2.997
"Argentina","ARG",2019,"Pelagic Fish","Trichiurus lepturus","Largehead hairtail","Artisanal",198.801
"Aruba (Netherlands)","ABW",2019,"Crustaceans","Panulirus argus","Caribbean spiny lobster","Artisanal",0.302933334
"Aruba (Netherlands)","ABW",2019,"Crustaceans","Penaeidae","Commercial shrimps and prawns","Artisanal",0.302933333
"Aruba (Netherlands)","ABW",2019,"Demersal Fish","Balistidae","Triggerfishes","Artisanal",1.19047619
"Aruba (Netherlands)","ABW",2019,"Demersal Fish","Bothidae","Lefteye flounders","Artisanal",1.19047619
"Aruba (Netherlands)","ABW",2019,"Demersal Fish","Chaetodontidae","Butterflyfishes","Artisanal",1.190476191
"Aruba (Netherlands)","ABW",2019,"Demersal Fish","Dasyatidae","Whiptail stingrays","Artisanal",1.19047619
"Aruba (Netherlands)","ABW",2019,"Demersal Fish","Haemulidae","Grunts, sweetlips, bonnetmouths","Artisanal",1.190476191
"Aruba (Netherlands)","ABW",2019,"Demersal Fish","Holocentridae","Squirrel-, soldierfishes","Artisanal",1.190476191
"Aruba (Netherlands)","ABW",2019,"Demersal Fish","Labridae","Wrasses, gropers, tuskfishes","Artisanal",1.190476191
"Aruba (Netherlands)","ABW",2019,"Demersal Fish","Lutjanidae","Snappers","Artisanal",48.00000001
"Aruba (Netherlands)","ABW",2019,"Demersal Fish","Mugilidae","Mullets, grey mullets","Artisanal",1.19047619
